Time (s),X (km),Y (km),Z (km),VX (km/s),VY (km/s),VZ (km/s)
3383.783783783784,-4898.968567158885,-3535.6184509392224,-3535.5220480049534,5.807433319045986,-4.0205835841486355,-4.026513915844003
3389.189189189189,-4867.325595031443,-3557.281285164234,-3557.2787017886603,5.837871529596368,-3.988633340004716,-4.009114031926032
3394.5945945945946,-4835.6080279960215,-3578.8630200702737,-3578.8915027381427,5.874708291697067,-3.9734487577872306,-3.9821235830342174
3400.0,-4803.678702173389,-3600.2985358422075,-3600.33325109629,5.922199773322902,-3.929605044874202,-3.9469689011132125
3405.4054054054054,-4771.587876415397,-3621.584687250823,-3621.615801820343,5.950582832547051,-3.9373571499372724,-3.93219888727029
3410.810810810811,-4739.233989823615,-3642.7695215100202,-3642.7554790903873,5.999591315729938,-3.880167593963115,-3.915900720763627
3416.2162162162163,-4706.756938257865,-3663.760386140929,-3663.7580564199084,6.03305916563212,-3.8690066620786654,-3.861207695353368
3421.6216216216217,-4674.077224838125,-3684.592945738899,-3684.6150664318557,6.059734998211699,-3.838033995247749,-3.8591625675187884
3427.027027027027,-4641.269217680927,-3705.3668763832025,-3705.307015469755,6.098741085633233,-3.818112548401484,-3.8129271158309614
3432.4324324324325,-4608.185369787216,-3725.8789834960107,-3725.885831888276,6.118688437529547,-3.799406663433222,-3.7842598529875167
3437.837837837838,-4574.936954987584,-3746.3282496636866,-3746.3360196400577,6.1546295503292585,-3.7586445068893375,-3.762711403692386
3443.243243243244,-4541.515149446331,-3766.5792421374445,-3766.5652354172125,6.18877575846077,-3.7324344428174197,-3.746892405998968
3448.6486486486488,-4507.991356538036,-3786.696813897705,-3786.746171919561,6.236632388909254,-3.7201019818838077,-3.7139791084784286
3454.054054054054,-4474.240792446939,-3806.749097844632,-3806.6752051234253,6.252098505917713,-3.675300251746038,-3.6921288871334754
3459.459459459459,-4440.232526664699,-3826.5183432407675,-3826.5114096868524,6.301228407796602,-3.6736552866489567,-3.6543245081920177
3464.864864864865,-4406.039191725375,-3846.1230843796334,-3846.1836283355183,6.31465616619615,-3.6121051727667277,-3.627460226607377
