Time (s),X (km),Y (km),Z (km),VX (km/s),VY (km/s),VZ (km/s)
2589.189189189189,-6941.896432370765,636.4251418030412,636.4251418030412,-1.0472453347895374,-5.711487632933799,-5.711487632933799
2594.5945945945946,-6947.4198790859455,605.5398515710722,605.5398515710722,-0.9964232129333578,-5.716032082409853,-5.716032082409853
2600.0,-6952.668504193601,574.6306077796054,574.6306077796054,-0.9455616752028078,-5.720350420732,-5.720350420732
2605.4054054054054,-6957.642100071966,543.6986331168065,543.6986331168065,-0.8946627335461794,-5.724442477078163,-5.724442477078163
2610.810810810811,-6962.340469978704,512.7451511700141,512.7451511700141,-0.8437284013913656,-5.7283080895773875,-5.7283080895773875
2616.2162162162163,-6966.7634280586935,481.7713863773381,481.7713863773381,-0.7927606935662138,-5.731947105316234,-5.731947105316234
2621.6216216216217,-6970.910799351377,450.7785639792248,450.7785639792248,-0.7417616262188249,-5.73535938034484,-5.73535938034484
2627.027027027027,-6974.782419797686,419.7679099699888,419.7679099699888,-0.6907332167378001,-5.738544779682604,-5.738544779682604
2632.4324324324325,-6978.378136246524,388.74065104931407,388.74065104931407,-0.6396774836724343,-5.74150317732353,-5.74150317732353
2637.837837837838,-6981.697806460834,357.6980145737375,357.6980145737375,-0.5885964466528819,-5.74423445624121,-5.74423445624121
2643.2432432432433,-6984.741299123215,326.6412285080852,326.6412285080852,-0.5374921263102443,-5.746738508393451,-5.746738508393451
2648.6486486486488,-6987.5084938411255,295.57152137690576,295.57152137690576,-0.4863665441966538,-5.749015234726556,-5.749015234726556
2654.054054054054,-6989.999281151641,264.49012221587105,264.49012221587105,-0.4352217227053017,-5.7510645451792355,-5.7510645451792355
2659.4594594594596,-6992.213562525785,233.39826052315888,233.39826052315888,-0.38405968499043847,-5.752886358686173,-5.752886358686173
2664.864864864865,-6994.151250372424,202.29716621081718,202.29716621081718,-0.3328824548873432,-5.754480603181231,-5.754480603181231
2670.27027027027,-6995.812268041739,171.18806955611416,171.18806955611416,-0.28169205683226933,-5.7558472156003,-5.7558472156003
2675.6756756756754,-6997.196549828251,140.07220115286296,140.07220115286296,-0.23049051578234866,-5.7569861418838,-5.7569861418838
2681.081081081081,-6998.304040973424,108.95079186275589,108.95079186275589,-0.17927985713551164,-5.757897336978811,-5.757897336978811
2686.4864864864862,-6999.134697667829,77.82507276666368,77.82507276666368,-0.1280621066503494,-5.758580764840854,-5.758580764840854
